,Daily Time Spent on Site,Ad Category,Time Category,Age,Area Income(in Rupees),Daily Internet Usage,Gender,Clicked on Ad,Country,Continent
5533,78.96,8,3,40,66873.9,195.69,1,0,Mali,Africa
5534,87.35,4,0,31,55121.65,207.17,0,0,Croatia,Europe
5535,89.05,8,2,38,57868.44,130.83,1,1,Saint Vincent and the Grenadines,North America
5536,89.05,5,3,44,48335.2,137.24,0,1,Micronesia,Oceania
5537,52.68,6,3,32,55424.24,178.92,1,0,Ghana,Africa
5538,65.59,1,2,31,56180.93,143.04,0,1,Czech Republic,Europe
5539,83.71,8,0,45,50671.6,138.71,1,1,United States of America,North America
5540,65.77,8,2,23,59243.46,143.13,1,0,Sweden,Europe
5541,84.98,8,3,27,63296.87,168.92,1,0,Turkey,Asia
5542,76.2,8,2,34,59785.94,168.34,1,1,Namibia,Africa
5543,37.32,8,3,24,33293.78,184.88,0,0,Qatar,Asia
5544,63.89,8,1,45,74903.41,137.24,1,1,Bosnia and Herzegovina,Europe
5545,79.52,4,3,35,57846.68,120.63,0,0,El Salvador,North America
5546,51.24,5,3,32,70505.06,182.2,0,1,Fiji,Oceania
5547,81.58,6,0,38,57868.44,230.93,0,1,Western Sahara,Africa
5548,41.89,1,0,28,67669.06,180.88,0,0,Ukraine,Europe
5549,55.6,1,3,32,55424.24,172.83,1,0,Chile,South America
5550,87.35,4,2,35,54429.17,236.87,0,1,Saint Vincent and the Grenadines,North America
5551,66.18,8,3,28,71222.4,172.81,0,0,Croatia,Europe
5552,34.66,4,0,38,71455.62,158.35,0,1,Western Sahara,Africa
5553,89.05,8,2,41,57846.68,158.8,0,1,Micronesia,Oceania
5554,68.18,8,1,45,59610.81,137.24,1,1,Micronesia,Oceania
5555,39.96,1,2,54,56605.12,202.25,0,0,Lebanon,Asia
5556,40.42,5,0,26,35521.88,231.37,1,0,Dominica,North America
5557,74.63,5,3,27,64021.55,193.29,0,0,Ukraine,Europe
5558,59.51,8,2,40,69718.19,122.59,0,0,Qatar,Asia
5559,55.6,0,2,39,49850.52,199.08,0,0,Qatar,Asia
5560,75.55,8,3,36,61610.05,140.46,0,1,Ukraine,Europe
5561,56.39,8,3,29,73910.9,221.98,1,1,Australia,Oceania
5562,82.07,1,3,22,63363.04,121.07,0,0,Cote d'Ivoire,Africa
5563,78.84,8,2,30,57877.15,240.95,0,1,Bolivia,South America
5564,75.42,1,3,30,57877.15,201.58,0,0,Qatar,Asia
5565,78.6,7,2,34,59785.94,160.03,0,0,Turkmenistan,Asia
5566,46.61,3,2,31,40182.84,174.88,0,1,Uruguay,South America
5567,55.6,0,2,39,51739.63,171.23,0,0,Guadeloupe,North America
5568,54.88,8,3,40,77988.71,182.2,0,0,Angola,Africa
5569,59.59,5,2,38,57868.44,130.83,1,1,Western Sahara,Africa
5570,55.6,1,3,24,52252.91,182.2,0,0,Kazakhstan,Asia
5571,59.51,8,2,40,31265.75,136.18,1,1,Bolivia,South America
5572,44.72,1,3,41,57846.68,120.63,0,1,Bulgaria,Europe
5573,55.6,1,2,54,44304.13,161.16,1,1,Moldova,Europe
5574,66.18,5,3,19,20592.99,203.84,1,0,Namibia,Africa
5575,81.58,4,3,25,50506.44,241.03,1,0,Georgia,Asia
5576,71.33,1,1,36,29398.61,140.46,0,0,Spain,Europe
5577,88.04,4,3,38,51920.49,187.76,0,0,Norway,Europe
5578,48.03,8,3,40,66815.54,117.3,1,1,Malta,Europe
5579,66.08,8,3,46,19345.36,229.22,1,0,Switzerland,Europe
5580,67.56,1,1,28,49282.87,230.52,0,0,Liberia,Africa
5581,55.6,1,2,54,42993.48,161.16,1,1,Maldives,Asia
5582,80.31,8,0,28,64828,207.17,1,0,Luxembourg,Europe
5583,44.33,1,0,39,75044.35,207.17,0,0,Zambia,Africa
5584,40.04,1,1,23,55121.65,172.81,1,0,Czech Republic,Europe
5585,46.61,4,3,45,67575.12,174.88,0,1,Micronesia,Oceania
5586,76.44,5,2,31,56180.93,207.17,0,0,Guam,Oceania
5587,56.3,8,3,37,53058.91,230.52,0,0,Belgium,Europe
5588,59.05,1,3,43,73538.09,187.76,1,1,Turkey,Asia
5589,39.3,1,3,29,53431.35,158.56,0,1,Chile,South America
5590,39.3,8,2,31,39799.73,207.17,0,0,Bouvet Island (Bouvetoya),Antarctica
5591,43.49,8,3,37,67132.46,181.02,0,0,South Africa,Africa
5592,73.49,5,1,26,60575.99,198.45,1,0,Turkey,Asia
5593,45.48,5,2,30,57877.15,244.91,1,0,Guernsey,Europe
5594,56.39,8,1,40,40468.53,140.46,0,0,China,Asia
5595,82.07,4,3,41,50628.31,126.39,0,1,Micronesia,Oceania
5596,49.21,1,2,30,57877.15,201.58,0,0,Montenegro,Europe
5597,55.6,10,3,35,73889.99,213.38,1,0,Myanmar,Asia
5598,83.4,4,2,42,62161.26,118.45,0,1,Belarus,Europe
5599,43.49,5,3,37,75180.2,181.25,0,0,Peru,South America
5600,40.47,5,3,35,25603.93,236.87,0,1,Saint Vincent and the Grenadines,North America
5601,83.71,6,1,38,57868.44,131.68,0,1,Western Sahara,Africa
5602,51.24,8,3,36,59240.24,144.27,1,0,Greece,Europe
5603,80.3,3,2,52,39031.89,168.34,1,1,Netherlands,Europe
5604,88.04,6,3,38,57868.44,170.13,0,1,Western Sahara,Africa
5605,59.59,1,3,43,73538.09,167.86,1,1,Northern Mariana Islands,Oceania
5606,82.07,8,3,22,52340.1,180.47,1,0,United States of America,North America
5607,80.71,1,3,29,69718.19,216.49,0,0,Burundi,Africa
5608,55.6,1,2,39,61601.05,124.44,0,0,Qatar,Asia
5609,45.99,5,2,40,73882.91,136.18,1,0,Bolivia,South America
5610,56.34,8,2,40,31265.75,198.45,1,0,Guernsey,Europe
5611,81.98,8,3,51,74535.94,188.56,1,0,Kazakhstan,Asia
5612,47.64,4,0,28,67669.06,217.37,0,0,Zambia,Africa
5613,59.05,8,3,48,52736.33,212.38,1,1,Turkey,Asia
5614,75.15,1,2,40,62669.59,191.82,1,0,Luxembourg,Europe
5615,42.04,8,3,49,45632.51,113.8,1,1,Netherlands,Europe
5616,62.26,6,3,32,69481.85,178.92,1,0,Svalbard & Jan Mayen Islands,Europe
5617,79.81,4,2,42,57868.44,243.61,0,1,Costa Rica,North America
5618,78.79,8,0,36,32549.95,115.26,1,1,Belize,North America
5619,60.83,5,3,32,76246.96,254.65,1,1,Saudi Arabia,Asia
5620,59.51,1,3,32,56605.12,172.83,0,0,Guadeloupe,North America
5621,56.64,1,3,38,70582.55,122.04,1,0,Norway,Europe
5622,43.49,5,2,29,53431.35,217.1,1,0,Algeria,Africa
5623,42.04,8,3,49,39031.89,195.69,1,1,Australia,Oceania
5624,82.07,8,3,22,31215.88,133.2,0,0,Gabon,Africa
5625,55.6,10,3,35,73889.99,221.18,1,0,Sri Lanka,Asia
5626,82.07,8,3,22,67058.72,121.07,0,0,Russian Federation,Europe
5627,87.35,8,0,31,75044.35,236.87,0,0,Cameroon,Africa
5628,41.73,1,3,28,51501.38,199.39,1,0,Luxembourg,Europe
5629,78.84,1,3,32,55424.24,117.35,0,1,Bahamas,North America
5630,51.24,8,2,36,29398.61,124.44,0,1,Lao People's Democratic Republic,Asia
5631,66.08,1,2,43,55642.32,176.98,1,0,Northern Mariana Islands,Oceania
5632,40.47,8,0,35,25603.93,236.87,0,0,Qatar,Asia
5633,46.61,8,0,53,50671.6,174.88,0,1,Micronesia,Oceania
5634,82.07,1,3,22,48335.2,187.76,0,0,Hungary,Europe
5635,65.77,0,0,23,50723.67,211.38,1,1,China,Asia
5636,59.59,4,1,21,31215.88,157.04,1,0,United States of America,North America
5637,54.97,10,2,33,49101.67,227.37,1,1,Australia,Oceania
5638,89.05,8,0,23,60309.58,172.81,0,1,China,Asia
5639,51.24,0,2,36,59240.24,178.92,1,0,Netherlands Antilles,North America
5640,80.3,8,3,49,39031.89,195.69,1,1,Australia,Oceania
5641,59.59,8,3,48,43974.49,212.38,1,1,Turkey,Asia
5642,55.6,4,1,36,57983.3,115.26,1,1,Poland,Europe
5643,80.3,8,3,49,45632.51,113.8,0,1,Netherlands,Europe
5644,66.08,8,3,34,40183.75,160.03,1,0,Namibia,Africa
5645,59.59,7,3,34,40183.75,160.03,0,0,Turkmenistan,Asia
5646,37,8,2,30,57877.15,174.88,0,1,Guinea,Africa
5647,55.6,5,2,24,52252.91,182.2,0,0,Algeria,Africa
5648,82.07,8,3,22,67058.72,121.07,0,0,Russian Federation,Europe
5649,46.61,1,2,51,57868.44,204.27,1,1,Malta,Europe
5650,52.68,1,3,32,70505.06,172.83,1,0,Latvia,Europe
5651,56.16,1,1,26,56694.12,131.68,0,0,Austria,Europe
5652,71.84,3,1,31,72042.85,212.87,1,1,Luxembourg,Europe
5653,37,8,2,30,50671.6,244.91,1,1,Guinea,Africa
5654,82.68,1,2,25,59886.58,165.52,1,0,American Samoa,Oceania
5655,81.98,7,2,34,34191.23,151.95,0,1,Turkmenistan,Asia
5656,44.4,4,2,30,57877.15,113.69,1,1,Bolivia,South America
5657,45.53,5,3,52,43974.49,159.77,0,1,Greece,Europe
5658,55.6,1,2,35,25603.93,236.87,0,0,Ukraine,Europe
5659,37.87,1,3,26,64828,131.68,0,1,El Salvador,North America
5660,80.3,8,3,49,45632.51,113.8,0,1,Australia,Oceania
5661,66.4,8,3,55,57868.44,187.76,1,1,Northern Mariana Islands,Oceania
5662,44.78,8,0,38,47510.42,230.93,0,1,Western Sahara,Africa
5663,55.6,1,3,54,38609.2,182.2,0,1,Saint Pierre and Miquelon,North America
5664,73.72,6,3,32,55424.24,178.92,1,0,Ghana,Africa
5665,46.61,6,3,41,63363.04,234.26,1,1,United States of America,North America
5666,66.08,4,0,33,39616,123.13,0,0,Indonesia,Asia
5667,36.08,7,0,45,59886.58,174.88,0,1,Dominica,North America
5668,40.47,5,3,35,25603.93,236.87,0,0,Ukraine,Europe
5669,42.04,1,3,37,23936.86,109.29,1,1,French Southern Territories,Antarctica
5670,86.06,1,2,30,57877.15,244.91,1,0,Bolivia,South America
5671,43.6,1,3,35,54429.17,196.61,0,0,Uganda,Africa
5672,65.59,1,1,28,67301.39,221.94,1,1,Luxembourg,Europe
5673,40.47,8,2,29,56113.37,208.05,0,0,Burundi,Africa
5674,59.22,3,3,23,25739.09,222.87,0,1,Czech Republic,Europe
5675,55.6,6,0,24,52252.91,178.92,1,0,Algeria,Africa
5676,52.84,4,0,42,43241.19,238.58,0,1,Czech Republic,Europe
5677,59.51,4,3,40,73882.91,139.02,0,0,Spain,Europe
5678,56.16,1,1,27,50666.5,239.32,0,1,Austria,Europe
5679,84.76,1,3,40,69718.19,167.22,0,0,Qatar,Asia
5680,81.22,4,3,41,57846.68,167.22,0,0,Qatar,Asia
5681,47.48,5,0,37,67132.46,181.02,0,1,Netherlands,Europe
5682,89.05,8,0,38,64564.07,178.75,1,1,Tokelau,Oceania
5683,59.05,4,3,50,57868.44,123.13,1,1,Northern Mariana Islands,Oceania
5684,37.45,3,1,39,53012.94,138.87,1,1,Micronesia,Oceania
5685,42.04,3,1,29,53431.35,158.56,0,1,Uganda,Africa
5686,41.73,8,2,31,27262.51,207.17,0,1,Azerbaijan,Asia
5687,85.62,4,2,25,50506.44,228.81,0,0,Qatar,Asia
5688,81.75,8,2,49,39031.89,195.69,1,1,Netherlands,Europe
5689,60.83,5,1,31,61840.26,240.64,1,0,Tajikistan,Asia
5690,43.6,8,0,35,54429.17,236.87,0,1,Mayotte,Africa
5691,47.74,10,3,33,53431.35,227.37,1,1,Vanuatu,Oceania
5692,71.84,8,0,37,23936.86,140.15,0,1,Mongolia,Asia
5693,65.59,1,0,35,66541.05,221.18,1,1,Hong Kong,Asia
5694,89.34,8,3,29,67132.46,219.94,0,0,Burundi,Africa
5695,61.22,7,3,45,51739.63,148.93,0,1,Taiwan,Asia
5696,80.47,1,3,43,32635.7,167.86,1,1,Turkey,Asia
5697,75.71,5,1,26,60315.19,136.4,1,0,Senegal,Africa
5698,61.84,6,1,38,57868.44,231.37,0,1,Western Sahara,Africa
5699,80.51,8,1,48,70053.27,201.15,1,1,Turkey,Asia
5700,75.55,1,3,33,77988.71,120.75,0,0,Burundi,Africa
5701,55.6,8,3,35,25603.93,236.87,0,0,Papua New Guinea,Oceania
5702,51.3,1,3,43,55642.32,121.28,1,1,Turkey,Asia
5703,56.39,8,3,46,54286.1,193.29,0,0,Belgium,Europe
5704,66.08,4,2,29,69718.19,200.71,0,0,Greece,Europe
5705,49.21,1,0,53,74535.94,140.46,1,1,Bolivia,South America
5706,75.55,7,1,36,38067.08,140.46,0,0,Venezuela,South America
5707,42.04,8,3,37,39031.89,218.61,1,1,Netherlands,Europe
5708,37,5,2,30,57877.15,244.91,1,0,Bolivia,South America
5709,44.4,6,3,32,55424.24,178.92,1,0,Sao Tome and Principe,Africa
5710,78.84,3,3,35,56113.37,236.87,0,0,Ukraine,Europe
5711,42.04,8,3,49,45632.51,168.34,0,1,Netherlands,Europe
5712,61.84,7,0,45,60641.09,174.88,0,1,Micronesia,Oceania
5713,40.47,1,2,35,25603.93,219.91,0,0,Spain,Europe
5714,40.47,5,3,35,54429.17,236.87,0,1,Saint Vincent and the Grenadines,North America
5715,74.15,8,0,28,71222.4,217.37,0,0,Czech Republic,Europe
5716,51.24,5,1,32,70505.06,172.83,0,1,Serbia,Europe
5717,43.49,5,3,19,34191.23,113.53,1,0,Namibia,Africa
5718,42.39,5,3,41,57846.68,234.26,1,1,Palau,Oceania
5719,82.07,8,3,38,57868.44,230.93,0,1,Uganda,Africa
5720,56.39,8,0,46,66504.16,221.98,1,1,Switzerland,Europe
5721,56.01,5,3,52,73049.3,209.72,1,1,Finland,Europe
5722,61.22,4,3,38,72272.9,224.23,1,0,Western Sahara,Africa
5723,61.22,5,2,31,59886.58,183.85,1,0,Hong Kong,Asia
5724,39.96,4,1,45,59886.58,174.88,0,0,Norway,Europe
5725,55.6,5,2,35,73884.48,236.87,0,0,Myanmar,Asia
5726,55.6,1,3,35,66541.05,221.18,1,0,Myanmar,Asia
5727,88.12,10,0,49,64564.07,187.76,1,1,Turkey,Asia
5728,55.6,1,2,24,61601.05,182.2,0,0,Lebanon,Asia
5729,54.43,1,3,39,38067.08,176.98,0,1,Peru,South America
5730,82.07,6,2,22,31215.88,121.07,0,0,Cuba,North America
5731,74.63,1,1,27,14548.06,214.42,0,1,Saint Vincent and the Grenadines,North America
5732,40.47,1,2,35,54429.17,236.87,0,0,Myanmar,Asia
5733,55.6,5,3,24,52252.91,182.2,0,0,Algeria,Africa
5734,82.07,1,0,41,57846.68,126.39,0,1,Qatar,Asia
5735,44.72,8,0,26,52563.22,176.98,0,0,United States of America,North America
5736,55.6,8,3,54,48867.36,182.2,0,0,Myanmar,Asia
5737,41.73,7,3,42,63497.62,129.8,1,1,Czech Republic,Europe
5738,72.19,8,2,51,39616,130.41,0,0,Turkmenistan,Asia
5739,74.06,7,3,31,56180.93,207.17,0,0,Croatia,Europe
5740,80.3,1,3,37,53058.91,139.32,0,0,Gabon,Africa
5741,79.52,8,2,43,60997.84,121.28,0,1,Bangladesh,Asia
5742,82.07,8,2,51,57868.44,130.41,0,1,Lao People's Democratic Republic,Asia
5743,47.64,4,3,29,69718.19,200.71,0,0,Belgium,Europe
5744,36.87,1,3,31,59886.58,206.98,0,1,Rwanda,Africa
5745,41.73,4,2,42,58151.87,217.37,1,1,Czech Republic,Europe
5746,82.07,8,0,22,31215.88,136.21,0,0,Austria,Europe
5747,57.24,1,3,51,57868.44,198.45,1,1,Malta,Europe
5748,75.55,1,3,32,70505.06,172.83,0,0,Bahamas,North America
5749,79.6,4,3,28,67669.06,217.37,0,0,Ghana,Africa
5750,80.51,8,3,22,63363.04,136.21,0,0,Russian Federation,Europe
5751,81.58,1,1,25,50671.6,241.03,1,0,Hong Kong,Asia
5752,46.61,5,1,45,74903.41,174.88,0,1,Taiwan,Asia
5753,81.98,8,3,34,59785.94,160.03,1,0,Equatorial Guinea,Africa
5754,59.59,1,2,43,73538.09,167.86,1,1,Turkey,Asia
5755,40.04,8,0,38,71455.62,218.97,0,1,Madagascar,Africa
5756,84.59,10,0,39,42993.48,221.18,0,0,Myanmar,Asia
5757,40.04,1,2,23,34309.24,172.81,0,0,Czech Republic,Europe
5758,57.99,8,3,49,45632.51,113.8,0,1,Netherlands,Europe
5759,89.34,8,3,29,49850.52,158.56,0,0,Chile,South America
5760,73.89,6,3,28,56180.93,204.79,0,0,Croatia,Europe
5761,83.97,8,3,25,50671.6,141.89,1,1,Bosnia and Herzegovina,Europe
5762,81.22,8,3,32,55424.24,172.83,1,0,Bahamas,North America
5763,53.92,6,0,52,73049.3,234.26,1,1,Bosnia and Herzegovina,Europe
5764,38.37,1,3,32,55424.24,172.83,0,0,Cuba,North America
5765,59.22,1,0,30,74535.94,244.91,0,0,Qatar,Asia
5766,55.6,3,2,24,52252.91,182.2,0,0,Kazakhstan,Asia
5767,40.04,8,2,48,65956.71,212.38,0,1,Tokelau,Oceania
5768,56.64,3,1,32,69481.85,233.04,0,1,Fiji,Oceania
5769,55.6,4,3,39,19991.72,236.87,0,0,Venezuela,South America
5770,45.48,1,3,30,57877.15,219.94,0,0,Qatar,Asia
5771,89.05,1,2,44,73538.09,214.38,1,1,Northern Mariana Islands,Oceania
5772,55.46,8,1,27,64045.93,216.49,0,0,Spain,Europe
5773,37.87,5,3,43,39616,121.28,0,1,Bangladesh,Asia
5774,44.33,8,1,36,59240.24,140.46,0,0,Qatar,Asia
5775,83.97,5,3,41,57846.68,187.76,1,1,Micronesia,Oceania
5776,63.36,8,3,50,55015.08,123.13,0,1,Saint Vincent and the Grenadines,North America
5777,36.37,8,3,26,46033.73,198.45,1,0,Andorra,Europe
5778,55.6,4,3,24,52252.91,182.2,0,0,Algeria,Africa
5779,59.59,1,2,43,73538.09,187.76,1,0,Turkey,Asia
5780,55.6,5,3,35,73889.99,236.87,0,0,Myanmar,Asia
5781,45.08,1,1,39,53336.76,222.25,0,0,Senegal,Africa
5782,88.12,6,1,38,57868.44,230.93,0,1,Western Sahara,Africa
5783,51.56,8,3,27,63296.87,231.42,1,0,Zimbabwe,Africa
5784,81.75,8,3,27,58966.22,132.55,0,0,Congo,Africa
5785,42.04,1,3,39,61172.07,178.51,0,0,Guadeloupe,North America
5786,74.27,8,3,40,65882.81,221.98,1,1,Christmas Island,Oceania
5787,56.16,8,2,40,53441.69,228.81,0,1,Guinea,Africa
5788,78.84,6,3,32,69481.85,178.92,1,0,Chile,South America
5789,82.07,8,3,48,43974.49,157.04,0,1,Bangladesh,Asia
5790,41.16,1,0,30,30726.26,138.71,0,0,Gibraltar,Europe
5791,60.39,1,2,36,76003.47,140.46,0,0,El Salvador,North America
5792,46.31,5,0,31,61840.26,207.17,1,0,Singapore,Asia
5793,79.54,1,0,32,55424.24,219.94,0,1,Bahamas,North America
5794,66.08,10,3,33,39616,115.91,0,0,Indonesia,Asia
5795,55.6,8,3,30,58677.69,140.15,0,1,Algeria,Africa
5796,82.07,5,2,35,57846.68,126.39,0,1,Bulgaria,Europe
5797,44.4,5,2,32,69481.85,221.21,1,1,Saudi Arabia,Asia
5798,54.08,8,1,36,59240.24,140.46,0,0,Greenland,North America
5799,76.58,8,2,33,42362.49,191.82,1,0,Afghanistan,Asia
5800,38.37,5,3,32,70505.06,219.94,0,1,Serbia,Europe
5801,40.47,8,2,33,73941.91,230.95,0,0,Burundi,Africa
5802,59.22,8,2,52,33951.63,186.37,1,0,Afghanistan,Asia
5803,79.54,4,1,25,50506.44,241.03,0,0,Austria,Europe
5804,41.73,1,0,28,55121.65,216.24,0,0,Gabon,Africa
5805,38.37,5,2,36,50628.31,141.52,1,1,Belize,North America
5806,74.15,4,3,29,69646.35,200.71,0,0,Burundi,Africa
5807,65.77,8,3,34,59785.94,160.03,0,0,Turkmenistan,Asia
5808,56.34,8,2,40,66873.9,132.63,1,0,Sweden,Europe
5809,82.07,8,2,22,63363.04,121.07,0,0,Bulgaria,Europe
5810,40.01,8,2,38,57868.44,122.04,0,1,Lao People's Democratic Republic,Asia
5811,42.04,8,2,49,45632.51,113.8,0,1,Netherlands,Europe
5812,59.59,4,3,43,73538.09,157.04,0,1,Bangladesh,Asia
5813,47.64,8,2,19,33951.63,229.12,1,1,Cuba,North America
5814,73.1,5,0,26,53336.76,131.68,0,0,Cambodia,Asia
5815,40.04,8,0,23,53058.91,217.37,0,0,Zambia,Africa
5816,68.18,1,2,28,71222.4,230.52,0,0,Liberia,Africa
5817,73.49,8,0,26,53336.76,131.68,1,0,Italy,Europe
5818,44.4,3,3,36,32549.95,115.26,1,0,French Polynesia,Oceania
5819,86.06,6,2,30,57877.15,244.91,1,0,Bolivia,South America
5820,88.12,8,1,38,64564.07,231.37,1,1,Western Sahara,Africa
5821,46.89,5,1,40,57667.99,223.16,1,0,Bolivia,South America
5822,80.47,7,2,38,64564.07,206.98,1,1,Western Sahara,Africa
5823,41.73,5,0,42,57868.44,174.88,1,1,Hong Kong,Asia
5824,74.06,1,2,23,59243.46,211.38,1,1,Chad,Africa
5825,56.34,8,1,40,62669.59,191.82,1,1,Somalia,Africa
5826,78.84,1,3,35,73889.99,221.18,1,0,Myanmar,Asia
5827,56.39,8,3,46,54286.1,193.29,0,0,Bouvet Island (Bouvetoya),Antarctica
5828,74.54,7,3,34,59785.94,203.44,0,1,Hungary,Europe
5829,47.48,7,3,37,67132.46,181.02,0,0,Burundi,Africa
5830,51.24,8,0,26,56694.12,190.17,0,0,Senegal,Africa
5831,82.07,8,0,38,64564.07,230.91,1,0,Western Sahara,Africa
5832,54.88,1,3,40,48867.36,167.22,0,0,Burundi,Africa
5833,49.21,8,2,25,63879.72,140.46,0,0,Venezuela,South America
5834,82.38,8,2,25,50671.6,241.03,1,0,Georgia,Asia
5835,80.3,8,0,49,39031.89,227.72,0,1,Australia,Oceania
5836,78.51,8,3,40,38067.08,117.3,0,1,Uganda,Africa
5837,49.21,5,2,52,33951.63,117.75,0,1,Belgium,Europe
5838,55.6,10,3,35,42993.48,132.63,1,0,Hong Kong,Asia
5839,83.97,8,1,45,50671.6,138.71,1,1,Micronesia,Oceania
5840,65.77,1,0,23,50723.67,158.35,0,1,China,Asia
5841,37,8,3,32,55424.24,172.83,1,0,Guadeloupe,North America
5842,55.6,1,0,39,67669.06,124.44,0,0,Cameroon,Africa
5843,47.64,4,1,29,69646.35,200.71,0,0,Burundi,Africa
5844,83.71,4,3,38,57868.44,206.98,1,1,Western Sahara,Africa
5845,40.04,4,2,23,54725.87,211.38,1,0,Croatia,Europe
5846,33.33,8,0,45,59610.81,158.42,1,1,Norway,Europe
5847,79.52,1,3,44,50723.67,226.69,0,1,Bulgaria,Europe
5848,55.6,1,2,35,73889.99,236.87,0,0,Myanmar,Asia
5849,43.63,5,3,36,32549.95,109.07,1,1,Gambia,Africa
5850,49.21,1,1,29,69718.19,202.61,1,0,Cameroon,Africa
5851,32.91,5,3,37,75180.2,140.15,0,1,Uganda,Africa
5852,56.16,5,2,41,42696.67,140.15,1,1,French Polynesia,Oceania
5853,65.65,8,2,30,33293.78,172.83,0,0,Qatar,Asia
5854,47.64,1,1,29,57545.56,216.49,0,0,Burundi,Africa
5855,56.39,8,3,29,69646.35,200.71,0,0,Senegal,Africa
5856,40.47,5,0,35,25603.93,236.87,0,0,Ukraine,Europe
5857,69.17,7,1,45,31092.93,174.88,0,1,Micronesia,Oceania
5858,40.04,1,2,28,55121.65,172.81,0,0,Gabon,Africa
5859,78.64,1,3,31,56180.93,207.17,0,0,Mexico,North America
5860,37,8,3,30,57877.15,113.69,1,0,French Polynesia,Oceania
5861,55.6,6,0,24,52252.91,178.92,1,0,Algeria,Africa
5862,70.39,5,1,29,72203.96,216.49,1,0,Senegal,Africa
5863,60.53,8,3,22,63363.04,121.07,0,0,Austria,Europe
5864,54.88,1,3,22,67058.72,121.07,0,0,Cuba,North America
5865,80.3,8,1,49,40763.13,218.61,0,1,Netherlands,Europe
5866,75.42,8,3,36,61610.05,144.27,1,1,Guinea,Africa
5867,75.15,5,3,46,58966.22,229.22,1,0,Vanuatu,Oceania
5868,75.84,7,0,45,57195.96,124.67,0,1,Taiwan,Asia
5869,41.73,1,3,28,71222.4,180.88,0,0,Gabon,Africa
5870,60.23,1,3,43,32635.7,198.45,1,1,Turkey,Asia
5871,61.22,1,3,45,59886.58,124.67,0,0,Bouvet Island (Bouvetoya),Antarctica
5872,51.24,1,2,30,58677.69,195.56,0,0,Cameroon,Africa
5873,52.84,8,2,26,46033.73,228.78,1,0,Senegal,Africa
5874,82.79,5,3,35,25603.93,236.87,0,1,Saint Vincent and the Grenadines,North America
5875,79.81,8,3,34,59785.94,160.03,0,0,Turkmenistan,Asia
5876,84.25,5,1,29,73910.9,208.05,1,0,Niger,Africa
5877,46.14,1,2,52,73049.3,209.72,0,1,Suriname,South America
5878,34.66,5,3,27,59886.58,190.17,1,0,Netherlands Antilles,North America
5879,41.73,8,3,49,39031.89,195.69,1,1,Netherlands,Europe
5880,41.73,1,2,31,61840.26,207.17,1,0,Singapore,Asia
5881,71.14,1,0,31,56180.93,207.17,0,0,Serbia,Europe
5882,37,8,3,32,55424.24,172.83,1,0,Bahamas,North America
5883,55.6,5,2,24,52252.91,182.2,0,0,Algeria,Africa
5884,49.21,1,3,27,60082.66,190.17,0,0,Austria,Europe
5885,48.86,5,3,25,25603.93,227.63,0,1,El Salvador,North America
5886,54.47,3,3,35,25603.93,236.87,0,0,Angola,Africa
5887,78.64,8,2,31,27262.51,250.2,0,0,Hong Kong,Asia
5888,49.21,8,1,29,53431.35,233.04,0,1,Hungary,Europe
5889,41.73,8,2,31,59886.58,192.6,1,0,Maldives,Asia
5890,69.88,8,3,34,34191.23,168.34,0,0,Turkmenistan,Asia
5891,76.79,8,3,34,34191.23,114.53,1,0,Equatorial Guinea,Africa
5892,55.6,1,3,24,52252.91,182.2,0,0,Algeria,Africa
5893,89.05,8,2,44,61428.18,140.95,1,0,Turkey,Asia
5894,69.86,8,2,33,63430.33,204.02,1,0,Niger,Africa
5895,76.27,1,3,55,64021.55,229.12,0,1,Belgium,Europe
5896,36.31,8,1,31,61840.26,207.17,1,0,Bosnia and Herzegovina,Europe
5897,74.06,4,2,23,55121.65,217.37,0,0,Gabon,Africa
5898,62.26,1,3,32,69481.85,219.94,1,1,Puerto Rico,North America
5899,69.62,8,3,34,20592.99,203.84,1,0,Namibia,Africa
5900,61.84,8,1,26,66291.67,131.68,1,1,Albania,Europe
5901,84.73,8,3,30,50671.6,109.07,1,1,Bolivia,South America
5902,79.81,0,0,23,58953.01,236.87,0,1,Czech Republic,Europe
5903,71.84,5,2,39,54755.71,161.16,1,1,Liechtenstein,Europe
5904,56.39,8,2,46,66291.67,229.12,1,1,Switzerland,Europe
5905,55.6,3,3,39,32549.95,115.26,1,1,Belize,North America
5906,51.24,7,2,36,29398.61,140.46,0,1,Lao People's Democratic Republic,Asia
5907,86.06,1,0,35,53898.89,143.79,1,0,Albania,Europe
5908,55.6,4,1,39,53012.94,137.63,1,1,Belize,North America
5909,89,1,3,44,57846.68,187.76,1,1,Turkey,Asia
5910,37,10,0,31,64698.58,207.17,0,0,Croatia,Europe
5911,65.77,1,2,34,34191.23,114.53,1,1,Equatorial Guinea,Africa
5912,38.37,1,2,54,53188.69,192.85,0,1,Australia,Oceania
5913,39.96,8,3,25,50506.44,202.18,0,0,Bulgaria,Europe
5914,51.24,8,3,32,66744.65,219.94,0,1,Fiji,Oceania
5915,68.88,4,2,42,60514.05,243.61,1,1,United Kingdom,Europe
5916,71.84,5,3,31,61840.26,207.17,1,0,Croatia,Europe
5917,78.67,4,2,42,60514.05,236.87,0,0,Bahrain,Asia
5918,72.23,1,2,30,57877.15,113.69,1,0,Bolivia,South America
